Id,Country,Location Name,Mag,Deaths,Death Description,Total Deaths,Total Death Description
3492.0,MEXICO,MEXICO:  NEAR COAST OF JALISCO,8.1,400.0,3.0,400.0,3.0
4642.0,MEXICO,"MEXICO:  VERACRUZ, MEXICO CITY",6.2,600.0,3.0,600.0,3.0
4899.0,MEXICO,"MEXICO:  S, HUAJAPAN DE LEON, OAXACA",6.4,300.0,3.0,300.0,3.0
10267.0,MEXICO,"MEXICO: MEXICO CITY, MORELOS, PUEBLA",7.1,369.0,3.0,369.0,3.0
2583.0,VENEZUELA,VENEZUELA:  MACUTO,7.7,25.0,1.0,25.0,1.0
3385.0,VENEZUELA,VENEZUELA: CUMANA,6.9,50.0,1.0,50.0,1.0
4463.0,VENEZUELA,VENEZUELA:  CARUPANO,6.5,3.0,1.0,3.0,1.0
4659.0,VENEZUELA,VENEZUELA,6.1,5.0,1.0,5.0,1.0
4688.0,VENEZUELA,VENEZUELA,6.1,3.0,1.0,3.0,1.0
5099.0,VENEZUELA,VENEZUELA,6.2,2.0,1.0,2.0,1.0
5104.0,VENEZUELA,"VENEZUELA:  CHURUGUARA,  FALCON, LARA",4.9,1.0,1.0,1.0,1.0
10161.0,VENEZUELA,VENEZUELA:  MERIDA,5.3,1.0,1.0,1.0,1.0
10345.0,VENEZUELA,VENEZUELA:  MERIDA,5.1,1.0,1.0,1.0,1.0
10357.0,VENEZUELA,VENEZUELA:  SUCRE; TRINIDAD,7.3,5.0,1.0,5.0,1.0
3948.0,VENEZUELA,VENEZUELA: EL TOCUYO,6.4,100.0,2.0,100.0,2.0
5467.0,VENEZUELA,VENEZUELA:  CARIACO-CUMANA,7.0,81.0,2.0,81.0,2.0
4410.0,VENEZUELA,VENEZUELA,6.6,300.0,3.0,300.0,3.0
3691.0,COSTA RICA,COSTA RICA-PANAMA,7.6,6.0,1.0,6.0,1.0
4634.0,COSTA RICA,"COSTA RICA: TILARAN, ARENAL, RIO CHIQUITO",6.5,26.0,1.0,26.0,1.0
4972.0,COSTA RICA,"COSTA RICA:  SE, PANAMA: W",7.5,6.0,1.0,6.0,1.0
4980.0,COSTA RICA,COSTA RICA:  SAN JOSE,6.2,2.0,1.0,2.0,1.0
5271.0,COSTA RICA,"COSTA RICA:  ALAJUELA, SANTIAGO DE PURISCAL",5.7,2.0,1.0,2.0,1.0
5356.0,COSTA RICA,"COSTA RICA:  TURRIALBA, CARTAGO",5.8,2.0,1.0,2.0,1.0
5812.0,COSTA RICA,"COSTA RICA:  SAN JOSE, PARRITA, QUEPOS",6.4,8.0,1.0,8.0,1.0
8210.0,COSTA RICA,COSTA RICA:  LA PAZ,6.1,23.0,1.0,23.0,1.0
9936.0,COSTA RICA,COSTA RICA:  NICOYA,7.6,2.0,1.0,2.0,1.0
10276.0,COSTA RICA,COSTA RICA: JACO,6.5,2.0,1.0,2.0,1.0
5282.0,COSTA RICA,"COSTA RICA:  LIMON, PANDORA;  PANAMA",7.6,87.0,2.0,90.0,2.0
2574.0,TURKEY,"TURKEY:  KARS,KARAKURT,KAGIZMAN,DIGOR",5.9,140.0,3.0,140.0,3.0
2743.0,TURKEY,"TURKEY:  PUTURGE,CELIKHAN,RUMKALE",6.8,426.90909090909093,3.0,426.95454545454544,3.0
3257.0,TURKEY,TURKEY:  ARDAHAN,5.8,200.0,3.0,200.0,3.0
3296.0,TURKEY,TURKEY; ARMENIA,5.9,400.0,3.0,400.0,3.0
3353.0,TURKEY,"TURKEY:  TEPEKOY, TORBALI",6.5,170.0,3.0,170.0,3.0
3549.0,TURKEY,TURKEY:  KIGI,6.1,540.0,3.0,540.0,3.0
3614.0,TURKEY,TURKEY:  KIRSEHIR,6.6,224.0,3.0,224.0,3.0
3684.0,TURKEY,"TURKEY:  VAN, ERCIS",6.0,430.0,3.0,430.0,3.0
3725.0,TURKEY,"TURKEY:  NIKSAR, ERBAA",7.0,1000.0,3.0,1000.0,3.0
3747.0,TURKEY,"TURKEY:  HENDEK, ADAPAZARI",6.4,285.0,3.0,285.0,3.0
3769.0,TURKEY,TURKEY:  ANATOLIA: NE,,550.0,3.0,550.0,3.0
3801.0,TURKEY,"TURKEY:  AELANA, CEYHAN, ADANA",6.1,300.0,3.0,300.0,3.0
3805.0,TURKEY,"TURKEY:  VAN,BOLGESI",,300.0,3.0,300.0,3.0
3825.0,TURKEY,TURKEY:  USTUKRAN,5.9,840.0,3.0,840.0,3.0
3917.0,TURKEY,TURKEY: KARLIOVA,6.8,320.0,3.0,320.0,3.0
3989.0,TURKEY,"TURKEY:  PASINLER (HASANKALE), ERZURUM",5.7,103.0,3.0,103.0,3.0
6800.0,TURKEY,TURKEY:  BINGOL,6.7,1000.0,3.0,1000.0,3.0
5317.0,TURKEY,TURKEY:  ERZINCAN,6.9,653.0,3.0,653.0,3.0
5497.0,TURKEY,"TURKEY:  ADANA, CEYHAN",6.3,145.0,3.0,145.0,3.0
5543.0,TURKEY,"TURKEY:  BOLU-DUZCE-KAYNASLI, ADAPAZARI, ZONGULDAK",7.2,894.0,3.0,894.0,3.0
5692.0,TURKEY,TURKEY:  BINGOL,6.4,177.0,3.0,177.0,3.0
9845.0,TURKEY,"TURKEY:  ERCIS, VAN",7.1,604.0,3.0,604.0,3.0
10521.0,TURKEY,GREECE:  SAMOS; TURKEY:  IZMIR,7.0,117.0,3.0,118.0,3.0
9072.0,TURKEY,TURKEY:  ERZURUM,5.3,50.0,1.0,50.0,1.0
3274.0,TURKEY,TURKEY:  DINAR,5.9,3.0,1.0,3.0,1.0
5743.0,TURKEY,TURKEY:  KURDISTAN:  DIYARBAKIR (DIARBEKIR),,20.0,1.0,20.0,1.0
3540.0,TURKEY,TURKEY,6.4,5.0,1.0,5.0,1.0
3789.0,TURKEY,TURKEY:  AYVALIK,6.7,30.0,1.0,30.0,1.0
4125.0,TURKEY,"TURKEY:  FETHIYE (LYCIA, ASIA MINOR)",7.3,18.0,1.0,18.0,1.0
9995.0,TURKEY,TURKEY:  YALOVA:  CINARCIK,6.2,1.0,1.0,1.0,1.0
4329.0,TURKEY,"TURKEY:  MANYAS, BURSA, BALIKESIR",6.8,19.0,1.0,19.0,1.0
8337.0,TURKEY,TURKEY:  BAGICI,4.6,12.0,1.0,12.0,1.0
4460.0,TURKEY,"TURKEY:  BARTIN, AMASRA, CAKRAZ",6.6,24.0,1.0,24.0,1.0
4549.0,TURKEY,TURKEY:  SIVAS,4.9,1.0,1.0,1.0,1.0
4654.0,TURKEY,TURKEY:  IZMIR,5.2,2.0,1.0,2.0,1.0
4716.0,TURKEY,TURKEY,4.8,2.0,1.0,2.0,1.0
4719.0,TURKEY,TURKEY,5.5,4.0,1.0,4.0,1.0
4741.0,TURKEY,TURKEY:  DENIZLI,4.9,4.0,1.0,4.0,1.0
4757.0,TURKEY,"IRAN:  SADAL,DALAK DASHI,AB-E-GARM,SIAH CHESHMEH",,1.0,1.0,1.0,1.0
4767.0,TURKEY,TURKEY,4.9,30.0,1.0,30.0,1.0
4776.0,TURKEY,"IRAN:  SIAH CHESHMEH,MUKHUR,ZOLUL,DALIK DASHI",,6.0,1.0,6.0,1.0
4981.0,TURKEY,"TURKEY:  NW, BIGA, ERDEK, ISTANBUL",6.1,5.0,1.0,5.0,1.0
5047.0,TURKEY,"TURKEY:  E, ERZURUM, OLUR-SENKAYA",6.4,3.0,1.0,3.0,1.0
5050.0,TURKEY,"TURKEY:  E, SENKAYA",5.3,3.0,1.0,3.0,1.0
5094.0,TURKEY,"TURKEY:  DOGANSEHIR-GOLBASHI, KAPIDERE",5.9,15.0,1.0,15.0,1.0
5285.0,TURKEY,TURKEY:  ERZURUM PROVINCE,4.5,1.0,1.0,1.0,1.0
5530.0,TURKEY,TURKEY:  IZMIT,5.2,1.0,1.0,1.0,1.0
5533.0,TURKEY,TURKEY:  ADAPAZARI-GOLUCK-KOCAELI,5.8,7.0,1.0,7.0,1.0
5542.0,TURKEY,"TURKEY:  ADAPAZARI, KOCEALI, GOLCUK",5.7,2.0,1.0,2.0,1.0
5547.0,TURKEY,"TURKEY:  GORESKEN, ERZURUM PROVINCE",5.7,1.0,1.0,1.0,1.0
5561.0,TURKEY,"TURKEY:  CERKES, CUBUK, ORTA",6.0,2.0,1.0,2.0,1.0
5586.0,TURKEY,TURKEY:  AFYON-BOLVADIN,6.0,6.0,1.0,6.0,1.0
5620.0,TURKEY,TURKEY:  AFYON,6.5,44.0,1.0,44.0,1.0
5676.0,TURKEY,"TURKEY:  SAGLAMTAS, PULUMUR",6.1,1.0,1.0,1.0,1.0
5767.0,TURKEY,TURKEY:  ERZURUM,5.6,10.0,1.0,10.0,1.0
5787.0,TURKEY,TURKEY:  DOGUBEYAZIT,5.1,18.0,1.0,18.0,1.0
5793.0,TURKEY,TURKEY:  DOGUBEYAZIT,4.0,1.0,1.0,1.0,1.0
5797.0,TURKEY,"TURKEY:  ELAZIG, SIVRICE",5.7,1.0,1.0,1.0,1.0
5841.0,TURKEY,TURKEY:  HAKKARI,5.9,2.0,1.0,2.0,1.0
6779.0,TURKEY,TURKEY:  IZMIR,5.9,1.0,1.0,1.0,1.0
9833.0,TURKEY,TURKEY:  SIMAV,4.3,2.0,1.0,2.0,1.0
9852.0,TURKEY,TURKEY:  VAN,5.7,40.0,1.0,40.0,1.0
10260.0,TURKEY,"TURKEY: BODRUM, DATCA; GREECE: KOS",6.6,2.0,1.0,2.0,1.0
10449.0,TURKEY,TURKEY:  ISTANBUL,5.7,1.0,1.0,1.0,1.0
10475.0,TURKEY,TURKEY:  ELAZIG AND MALATYA PROVINCES,6.7,41.0,1.0,41.0,1.0
10504.0,TURKEY,TURKEY:  BINGOL,5.9,1.0,1.0,1.0,1.0
10665.0,TURKEY,TURKEY; SYRIA,6.3,6.0,1.0,6.0,1.0
10667.0,TURKEY,TURKEY: MALATYA;  SYRIA: NW,5.2,2.0,1.0,2.0,1.0
2649.0,TURKEY,TURKEY:  MALAZGIRT,6.3,3560.0,4.0,3560.0,4.0
2653.0,TURKEY,"TURKEY:  VARGINIS,CARDAHLI,MEHKEREK",5.8,1000.0,4.0,1000.0,4.0
2955.0,TURKEY,TURKEY:  MARMARA SEA,7.2,2800.0,4.0,2800.0,4.0
3016.0,TURKEY,"TURKEY:  BURDUR, KILINC, KECIBORLU, ISPARTA",7.0,4000.0,4.0,4000.0,4.0
6510.0,TURKEY,TURKEY:  ERZINCAN,7.8,32700.0,4.0,32700.0,4.0
3764.0,TURKEY,"TURKEY:  LADIK, SAMSUN, HAVZA",7.5,4020.0,4.0,4020.0,4.0
3774.0,TURKEY,TURKEY,7.6,2381.0,4.0,2381.0,4.0
4014.0,TURKEY,"TURKEY:  YENICE, ONON",7.3,1070.0,4.0,1070.0,4.0
4376.0,TURKEY,TURKEY:  VARTO,6.8,2394.0,4.0,2394.0,4.0
4523.0,TURKEY,TURKEY:  GEDIZ,7.2,1086.0,4.0,1086.0,4.0
4697.0,TURKEY,TURKEY:  LICE,6.7,2311.0,4.0,2311.0,4.0
4752.0,TURKEY,TURKEY:  MURADIYE,7.0,5000.0,4.0,5000.0,4.0
4999.0,TURKEY,"TURKEY:  ERZURUM, KARS, KHORASAN, PASINLER, NARMAN",6.9,1342.0,4.0,1342.0,4.0
5527.0,TURKEY,"TURKEY:  ISTANBUL, KOCAELI, SAKARYA",7.6,17118.0,4.0,17118.0,4.0
10662.0,TURKEY,TURKEY: KAHRAMANMARAS; SYRIA,7.8,56697.0,4.0,56697.0,4.0
2854.0,TURKEY,"TURKEY:  ZARA,IPSALA,KOYULHISAR,ENDERS",6.3,77.45454545454545,2.0,77.71428571428571,2.0
3252.0,TURKEY,TURKEY:  ERZURUM,6.8,60.0,2.0,60.0,2.0
5740.0,TURKEY,TURKEY:  KURDISTAN:  DIYARBAKIR (MOUCHE DIARBEKIR),,100.0,2.0,100.0,2.0
4130.0,TURKEY,TURKEY:  ABANT,7.1,52.0,2.0,52.0,2.0
4403.0,TURKEY,"TURKEY:  MUDURNU, ADAPAZARI",7.3,86.0,2.0,86.0,2.0
4562.0,TURKEY,TURKEY:  BURDUR,5.9,100.0,2.0,100.0,2.0
5419.0,TURKEY,"TURKEY:   DINAR, EVCILER",6.4,95.0,2.0,95.0,2.0
8892.0,TURKEY,"TURKEY:  ELAZIG PROVINCE:  OKCULAR, YUKARI DEMIRCI",6.1,51.0,2.0,51.0,2.0
6798.0,SOLOMON ISLANDS,SOLOMON ISLANDS,6.8,34.0,1.0,34.0,1.0
4774.0,SOLOMON ISLANDS,SOLOMON ISLANDS,8.1,18.0,1.0,18.0,1.0
5438.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  BOUGAINVILLE ISLAND,7.2,1.0,1.0,1.0,1.0
10218.0,SOLOMON ISLANDS,SOLOMON ISLANDS,7.8,1.0,1.0,1.0,1.0
7457.0,SOLOMON ISLANDS,SOLOMON ISLANDS,8.1,2.0,1.0,52.0,2.0
3516.0,USA,CALIFORNIA:  LONG BEACH,6.3,120.0,3.0,120.0,3.0
4311.0,USA,ALASKA,9.2,15.0,1.0,139.0,3.0
3033.0,USA,CALIFORNIA:  EL CENTRO,6.2,6.0,1.0,6.0,1.0
3111.0,USA,"CALIFORNIA: SAN JACINTO, HEMET",6.7,1.0,1.0,1.0,1.0
3270.0,USA,CALIFORNIA:  SANTA BARBARA,6.8,13.0,1.0,13.0,1.0
10679.0,USA,CALIFORNIA: EUREKA,6.5,1.0,1.0,1.0,1.0
10472.0,USA,UTAH,6.6,2.0,1.0,2.0,1.0
3561.0,USA,MONTANA:  HELENA,6.2,2.0,1.0,2.0,1.0
3563.0,USA,MONTANA:  HELENA,6.0,2.0,1.0,2.0,1.0
3662.0,USA,CALIFORNIA; MEXICO,7.2,9.0,1.0,9.0,1.0
10724.0,USA,NEW HAMPSHIRE; MAINE,5.6,1.0,1.0,1.0,1.0
3898.0,USA,WASHINGTON,7.0,8.0,1.0,8.0,1.0
3999.0,USA,CALIFORNIA:  KERN COUNTY,7.7,12.0,1.0,12.0,1.0
4002.0,USA,CALIFORNIA:  KERN COUNTY,5.8,2.0,1.0,2.0,1.0
10680.0,USA,CALIFORNIA:  HUMBOLDT COUNTY,6.6,1.0,1.0,1.0,1.0
4199.0,USA,MONTANA:  HEBGEN LAKE,7.2,28.0,1.0,28.0,1.0
4351.0,USA,WASHINGTON:  SEATTLE,6.6,7.0,1.0,7.0,1.0
4502.0,USA,CALIFORNIA:  SANTA ROSA,4.8,1.0,1.0,1.0,1.0
5677.0,USA,"IDAHO:  BORAH PEAK, CHALLIS, MACKAY",7.3,2.0,1.0,2.0,1.0
5143.0,USA,CALIFORNIA:  WHITTIER,5.7,8.0,1.0,8.0,1.0
5146.0,USA,"CALIFORNIA:  WHITTIER, PASADENA",4.8,1.0,1.0,1.0,1.0
5148.0,USA,CALIFORNIA:  SUPERSTITION HILLS,6.2,2.0,1.0,2.0,1.0
5295.0,USA,"CALIFORNIA:  ARCADIA, GLENDALE, LOS ANGELES",5.1,2.0,1.0,2.0,1.0
5328.0,USA,"CALIFORNIA: LANDERS, YUCCA  VALLEY",7.6,3.0,1.0,3.0,1.0
5363.0,USA,OREGON:  KLAMATH FALLS,6.0,2.0,1.0,2.0,1.0
5595.0,USA,"WASHINGTON:  OLYMPIA, SEATTLE, TACOMA",6.8,1.0,1.0,1.0,1.0
5749.0,USA,"CALIFORNIA:  PASO ROBLES,TEMPLETON,ATASCADERO",6.6,2.0,1.0,2.0,1.0
7601.0,USA,UTAH:  HUNTINGTON,4.2,9.0,1.0,9.0,1.0
7614.0,USA,UTAH,1.6,3.0,1.0,3.0,1.0
10036.0,USA,TEXAS:  WEST,2.1,14.0,1.0,14.0,1.0
10110.0,USA,"CALIFORNIA:  NAPA, VALLEJO",6.0,1.0,1.0,1.0,1.0
10422.0,USA,CALIFORNIA:  RIDGECREST;  NEVADA,6.4,1.0,1.0,1.0,1.0
10657.0,USA,CALIFORNIA:  HUMBOLDT COUNTY,6.4,2.0,1.0,2.0,1.0
4558.0,USA,CALIFORNIA:  SAN FERNANDO,6.5,65.0,2.0,65.0,2.0
5213.0,USA,CALIFORNIA:  LOMA PRIETA,6.9,62.0,2.0,62.0,2.0
5372.0,USA,CALIFORNIA:  NORTHRIDGE,6.7,60.0,2.0,60.0,2.0
2782.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN,8.0,60.0,2.0,67.0,2.0
5366.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  EASTERN:  UPPER MARKHAM VALLEY,6.9,60.0,2.0,60.0,2.0
3635.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND,7.7,5.0,1.0,5.0,1.0
6345.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,7.4,4.0,1.0,4.0,1.0
4550.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  MADANG,7.3,15.0,1.0,18.0,1.0
4574.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW IRELAND: BOUGAINVILLE,7.9,2.0,1.0,3.0,1.0
5009.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  ULAWUN, RABAUL",6.4,10.0,1.0,10.0,1.0
5068.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  NEW BRITAIN:  BIALLA, PIONA",7.1,1.0,1.0,1.0,1.0
5126.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  HUON PENINSULA, UMBOI ISLAND",7.6,3.0,1.0,3.0,1.0
5190.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN:  RABAUL,5.4,1.0,1.0,1.0,1.0
5581.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  NEW IRELAND, DUKE OF YORK",8.0,2.0,1.0,2.0,1.0
5616.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  AITAPE,6.7,1.0,1.0,1.0,1.0
5649.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  KAIRIRU IS, MUSCHU IS, WEWAK",7.6,4.0,1.0,4.0,1.0
10310.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND,7.1,1.0,1.0,1.0,1.0
10235.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND,7.9,3.0,1.0,3.0,1.0
10313.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  S HIGHLANDS,6.1,1.0,1.0,1.0,1.0
10312.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  S HIGHLANDS,6.0,11.0,1.0,11.0,1.0
10311.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  S HIGHLANDS, HELA",6.7,25.0,1.0,25.0,1.0
10325.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  HELA,6.3,4.0,1.0,4.0,1.0
10510.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  MOROBE, ORO",7.0,1.0,1.0,1.0,1.0
10643.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA: MOROBE, EASTERN HIGHLANDS",7.6,21.0,1.0,21.0,1.0
10675.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA: EAST SEPIK,7.0,8.0,1.0,8.0,1.0
10736.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA: EAST SEPIK,6.9,5.0,1.0,5.0,1.0
10307.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA: S HIGHLANDS, HELA;  INDONESIA",7.5,145.0,3.0,145.0,3.0
3095.0,COLOMBIA,"COLOMBIA:  BOGOTA, UBAQUE, SOACHA, CAQUEZA",7.3,6.0,1.0,3.0,1.0
3241.0,COLOMBIA,"COLOMBIA:  GACHALA,GACHETA,UBALA,MEDINA",5.9,7.0,1.0,7.0,1.0
3556.0,COLOMBIA,COLOMBIA:  FUNES,6.1,8.0,1.0,8.0,1.0
3611.0,COLOMBIA,COLOMBIA: EJE CAFETERO,7.0,6.0,1.0,6.0,1.0
3855.0,COLOMBIA,COLOMBIA:  PASTO,6.0,2.0,1.0,2.0,1.0
4163.0,COLOMBIA,COLOMBIA-ECUADOR,6.9,10.304347826086957,1.0,10.173913043478262,1.0
4254.0,COLOMBIA,COLOMBIA: EJE CAFETERO,6.8,23.0,1.0,23.0,1.0
4270.0,COLOMBIA,"COLOMBIA:  MISTRATO, MANIZALES",6.8,47.0,1.0,47.0,1.0
4378.0,COLOMBIA,COLOMBIA,5.3,6.0,1.0,6.0,1.0
4407.0,COLOMBIA,COLOMBIA,6.8,20.0,1.0,20.0,1.0
4636.0,COLOMBIA,"COLOMBIA; SAN CRISTOBAL, VENEZUELA",6.5,1.0,1.0,1.0,1.0
4655.0,COLOMBIA,"COLOMBIA:  NE, CEPITA, SAN ANDREAS",5.0,4.0,1.0,4.0,1.0
4663.0,COLOMBIA,"COLOMBIA: BOGOTA, CALI, PEREIRA",7.3,11.0,1.0,11.0,1.0
4780.0,COLOMBIA,"COLOMBIA:  APARTADO, MEDELLIN",6.5,3.0,1.0,3.0,1.0
4931.0,COLOMBIA,VENEZUELA-N COLOMBIA,5.4,15.0,1.0,15.0,1.0
5311.0,COLOMBIA,"COLOMBIA:  CHACO, BUENAVENTURA, CALI",6.4,2.0,1.0,2.0,1.0
5342.0,COLOMBIA,"COLOMBIA:  MURINDO, APARTADO, MEDELLIN",7.4,11.0,1.0,11.0,1.0
5402.0,COLOMBIA,"COLOMBIA:  BOGOTA, MANIZALES, MIRAFLORES",6.5,7.0,1.0,7.0,1.0
5404.0,COLOMBIA,"COLOMBIA:  CALI, PEREIRA, ARMENIA, CALARCA",6.4,45.0,1.0,45.0,1.0
7879.0,COLOMBIA,"COLOMBIA:  META, QUETAME",5.6,6.0,1.0,6.0,1.0
10340.0,COLOMBIA,COLOMBIA:  PASTO,4.9,2.0,1.0,2.0,1.0
10479.0,COLOMBIA,"COLOMBIA:  CAUCA, HUILA",5.6,1.0,1.0,1.0,1.0
10531.0,COLOMBIA,"COLOMBIA: MEDELLIN, BETULIA",5.1,2.0,1.0,2.0,1.0
10704.0,COLOMBIA,"COLOMBIA: BOGOTA, BOYACA, CUNDINAMARCA, META,",6.3,2.0,1.0,2.0,1.0
3239.0,COLOMBIA,COLOMBIA:  IPIALES,6.2,300.0,3.0,300.0,3.0
3568.0,COLOMBIA,COLOMBIA,5.6,250.0,3.0,250.0,3.0
3947.0,COLOMBIA,COLOMBIA:  ANBOLEDAS,6.1,300.0,3.0,300.0,3.0
4160.0,COLOMBIA,COLOMBIA-ECUADOR,7.6,111.0,3.0,115.0,3.0
4863.0,COLOMBIA,"COLOMBIA: OFF SHORE, PACIFIC OCEAN",8.1,600.0,3.0,600.0,3.0
4968.0,COLOMBIA,"COLOMBIA:  SW, POPAYAN",4.9,350.0,3.0,350.0,3.0
5387.0,COLOMBIA,"COLOMBIA:  CAUCA, HUILA",6.8,650.0,3.0,650.0,3.0
4391.0,COLOMBIA,"COLOMBIA:  HUILA, NEIVA, RIVERA,SAN ANTONIO",7.0,98.0,2.0,98.0,2.0
4858.0,COLOMBIA,COLOMBIA:  MANIZALES-ARMENIA,6.4,72.0,2.0,72.0,2.0
5512.0,COLOMBIA,"COLOMBIA:  ARMENIA, CALARCA, PEREIRA, CALDAS, HUILA",6.2,1185.0,4.0,1185.0,4.0
4007.0,RUSSIA,RUSSIA:  KAMCHATKA PENINSULA,9.0,4.714285714285714,1.0,10000.0,4.0
5412.0,RUSSIA,"RUSSIA:  SAKHALIN IS:  NEFTEGORSK, OKHA, MOSKALVO",7.1,1989.0,4.0,1989.0,4.0
4192.0,RUSSIA,RUSSIA:  NEAR EAST COAST OF KAMCHATKA,8.2,1.0,1.0,1.0,1.0
5208.0,RUSSIA,"RUSSIA:  GROZNYY, BUYNAKSK",5.0,1.0,1.0,1.0,1.0
5392.0,RUSSIA,RUSSIA:  KURIL ISLANDS; JAPAN:  HOKKAIDO,8.3,11.0,1.0,11.0,1.0
5725.0,RUSSIA,"RUSSIA:  KOSH-AGACH, UST'-ULAGAN, ONGUDAI, SHEBALINO",7.3,3.0,1.0,3.0,1.0
7531.0,RUSSIA,RUSSIA:  TATAR STRAIT,6.2,2.0,1.0,2.0,1.0
8162.0,RUSSIA,RUSSIA:  CAUCASUS:  CHECHNYA,5.7,13.0,1.0,13.0,1.0
10636.0,RUSSIA,RUSSIA:  KEMEROVO,4.4,2.0,1.0,2.0,1.0
2748.0,ECUADOR,ECUADOR:  OFF COAST,8.8,1000.0,3.0,1000.0,3.0
2970.0,ECUADOR,"ECUADOR:  GONZANAMA, SAN PEDRO, MOLLETURE",7.7,621.0,3.0,621.0,3.0
3699.0,ECUADOR,ECUADOR:  GUAYAQUIL,7.9,200.0,3.0,200.0,3.0
10176.0,ECUADOR,"ECUADOR:  NEAR WEST COAST: MANABI, ESMERALDAS",7.8,663.0,3.0,663.0,3.0
4718.0,ECUADOR,ECUADOR:  ESMERALDOS,6.7,10.0,1.0,10.0,1.0
4891.0,ECUADOR,"ECUADOR:  W, GUAYAQUIL",5.6,8.0,1.0,8.0,1.0
5142.0,ECUADOR,"ECUADOR:  AMBATO, LATACUNGA, RIOBAMBA",6.2,2.0,1.0,2.0,1.0
5258.0,ECUADOR,"ECUADOR:  PAMASQUI,  QUITO",4.4,4.0,1.0,4.0,1.0
5420.0,ECUADOR,ECUADOR:  QUITO,7.0,2.0,1.0,2.0,1.0
5437.0,ECUADOR,"ECUADOR:  COTOPAXI, PASTAZA, TUNGURAHUA, AMBATO",5.9,27.0,1.0,27.0,1.0
5502.0,ECUADOR,"ECUADOR:  BAHIA DE CARAQUEZ, CANOA",7.2,3.0,1.0,3.0,1.0
10113.0,ECUADOR,ECUADOR:  QUITO,5.1,3.0,1.0,3.0,1.0
10181.0,ECUADOR,ECUADOR:  MANABI PROVINCE,6.9,1.0,1.0,1.0,1.0
10221.0,ECUADOR,ECUADOR:  ESMERALDAS,5.4,3.0,1.0,3.0,1.0
10304.0,ECUADOR,ECUADOR:  PASTAZA,5.2,1.0,1.0,1.0,1.0
10393.0,ECUADOR,"ECUADOR: AZUAY, MANABI, MORONA SANT.; PERU",7.5,1.0,1.0,1.0,1.0
10609.0,ECUADOR,ECUADOR:  ESMERALDAS,5.8,1.0,1.0,1.0,1.0
10638.0,ECUADOR,ECUADOR: GUAYAS,5.7,1.0,1.0,1.0,1.0
10673.0,ECUADOR,"ECUADOR: AZUAY, EL ORO, GUAYAS;  PERU: TUMBES",6.8,15.0,1.0,15.0,1.0
3914.0,ECUADOR,ECUADOR: TUNGURAHUA,6.5,6000.0,4.0,6000.0,4.0
5130.0,ECUADOR,"ECUADOR:  NAPO PROVINCE, QUITO, TULCAN",7.2,5000.0,4.0,5000.0,4.0
2588.0,CHINA,CHINA:  YUNNAN PROVINCE,6.0,311.82608695652175,3.0,302.5,3.0
2694.0,CHINA,CHINA:  SICHUAN PROVINCE,6.0,400.0,3.0,400.0,3.0
7992.0,CHINA,CHINA:  YUNNAN PROVINCE,5.5,311.82608695652175,3.0,302.5,3.0
8110.0,CHINA,CHINA:  FUJIAN PROVINCE,6.5,311.82608695652175,3.0,302.5,3.0
2794.0,CHINA,CHINA:  XINJIANG PROVINCE,8.3,280.0,3.0,280.0,3.0
2993.0,CHINA,CHINA:  YUNNAN PROVINCE,7.0,942.0,3.0,942.0,3.0
7995.0,CHINA,CHINA:  TIBET (XIZANG PROVINCE),7.0,170.0,3.0,170.0,3.0
3073.0,CHINA,CHINA:  ANHUI PROVINCE:,6.3,311.82608695652175,3.0,302.5,3.0
3299.0,CHINA,CHINA:  YUNNAN PROVINCE,5.5,311.82608695652175,3.0,302.5,3.0
