"Search Parameters"	"Id"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsu"	"Vol"	"Country"	"Area"	"Region"	"Location Name"	"Latitude"	"Longitude"	"Focal Depth (km)"	"Mag"	"Mw"	"Ms"	"Mb"	"Ml"	"Mfa"	"Unk"	"MMI Int"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage ($Mil)"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"	"Total Deaths"	"Total Death Description"	"Total Missing"	"Total Missing Description"	"Total Injuries"	"Total Injuries Description"	"Total Damage ($Mil)"	"Total Damage Description"	"Total Houses Destroyed"	"Total Houses Destroyed Description"	"Total Houses Damaged"	"Total Houses Damaged Description"
"[""1900 <= Year >= 2024""]"																																																
	4605	1972	6	11	16	41	0.9			"INDONESIA"		170	"INDONESIA:  CELEBES SEA"	3.9	124.3	325	7.8	7.8	7.5	5.8																												
	4606	1972	6	21	15	6	53.3			"ITALY"		130	"ITALY:  ANCONA"	43.8	13.3	4	4.4			4.4			4.4		2	1					300	4																
	4607	1972	6	24	15	29	22.2			"AFGHANISTAN"		40	"AFGHANISTAN:  HINDU KUSH:  SARSANGI, NARIN COUNTIES"	36.2	69.7	47	6.1		6.1	6			6.6	6	11	1			15	1		2		3		3												
	4608	1972	7	2	12	56	6.7			"IRAN"		140	"IRAN:  MISHAN-E-MARKAZI,TALKHAB,MISHAN SOFLA"	30.1	50.8	31	5.3		5.3	5.4			5.4									2																
	4609	1972	7	30	21	45	14.1	2049		"USA"	"AK"	150	"ALASKA:  SITKA, JUNEAU"	56.82	-135.68	25	7.6		7.6	6.5			7.6	7								1												1				
	6441	1972	8	17	23	44	5.9	2051		"SOLOMON SEA"		170	"W. SOLOMON SEA"	-6	152.9	10	7.1		7.1	6.4				5																								
	4610	1972	9	3	16	48	28.8			"PAKISTAN"		60	"PAKISTAN:  TANGIR, GUPIS, RAWALPINDI, PESHAWAR"	36	73.4	36	6.2		6.2	6.3			6.5		100	2						3	1000	3	1000	3												
	4612	1972	9	7	22	26	57.9			"FRANCE"		120	"FRANCE:  LABOIRIE, ARCEAU, SAINT-PIERRE D'OLERON"	46	-1.1	33	5.3		5.3				5.6	8								2																
	4613	1972	9	13	4	13	20.5			"GREECE"		130	"GREECE:  CORINTHIA, ARCADIA"	37.9	22.4	83	6		6				6.2	8								2																
	4614	1972	9	17	14	7	15.6			"GREECE"		130	"GREECE: LIXOURI, CHAVRIATA, DAMOULIANATA,KOUVALATA"	38.3	20.3	33	6.3		6.3	5.6			6.4	7								2	40	1														
	4615	1972	11	2	19	55	22.1			"NEW CALEDONIA"		170	"NEW CALEDONIA:  LOYALTY ISLANDS:  TANNA, ANATOM"	-20	168.8	32	7		7	6.3			7.5	5																								
	4616	1972	12	2	0	19	47.2	2055		"PHILIPPINES"		170	"PHILIPPINES:  MINDANAO, DAVAO"	6.5	126.6	73	7.4		7.4	6.3			7.8	6								1												1				
	4617	1972	12	4	10	16	12	2056		"JAPAN"		30	"JAPAN:  S OF HONSHU, HACHIJOJIMA"	33.3	140.7	66	7.4		7.4	6.6				10								1												2				
	4619	1972	12	23	6	29	42.5			"NICARAGUA"		100	"NICARAGUA:  MANAGUA"	12.4	-86.1	5	6.2		6.2	5.6					10000	4			20000	4	2968	4					10000	4			20000	4	2968	4				
	6442	1972	12	29	4	51	1.6	2057		"CHILE"		160	"CHILE:  CENTRAL"	-30.6	-71	60	5.4		5.4	5.1			6																									
	4622	1973	1	30	21	1	12.5	2058		"MEXICO"		150	"MEXICO:  S, FARIAS, TECOMAN"	18.48	-103	43	7.5		7.5	6.2					56	2			390	3		2		2			56	2			390	3		2		2		
	4624	1973	2	6	10	37	10.1			"CHINA"		30	"CHINA:  SICHUAN PROVINCE"	31.4	100.58	33	7.6		7.6	6.1				10								2	168	3										2	168	3		
	4625	1973	2	21	14	42	23.4			"NEW ZEALAND"		170	"NEW ZEALAND:  HAWKES BAY"	-39.58	176.57	38	5.1			5.1			5.7	6								2																
	4626	1973	2	21	14	45	57.3			"USA"	"CA"	150	"CALIFORNIA:  OXNARD"	34.1	-119	8	5.7		5.7	5.7	5.9			7							1	2																
	4627	1973	2	24	0	2	41			"IRAN"		140	"IRAN:  KHABIS,HENGAM ISLAND"	28.58	52.62	27	5.2			5.2			5.2									3																
	4629	1973	2	28	6	37	49.5	2059		"RUSSIA"		50	"RUSSIA:  KURIL ISLANDS, HIROO, URAKAWA"	50.5	156.6	27	7.2		7.2	6.3				8								2												2				
	4630	1973	3	9	19	9	12.8			"AUSTRALIA"		170	"AUSTRALIA:  WOLLONGONG, SYDNEY"	-34.13	150.27	13	5.5			5.5			5.5	5							0.5	1																
	4632	1973	3	17	8	30	51.8	3226		"PHILIPPINES"		170	"PHILIPPINES:  QUEZON CITY:  CALAUG,LOPEZ,GUIAYANGAN"	13.4	122.8	33	7.5		7.5	5.6				9	15	1			64	2	0.45	1					15	1			64	2	0.45	1				
	4633	1973	4	1	7	12	37			"ETHIOPIA"		10	"ETHIOPIA:  DJIBOUTI"	11.66	43.03	31	5.9		5.9				6									2																
	4634	1973	4	14	8	34	0.1			"COSTA RICA"		100	"COSTA RICA: TILARAN, ARENAL, RIO CHIQUITO"	10.679	-84.759	33	6.5		6.5	5.7					26	1			100	2	0.2	1					26	1			100	2	0.2	1				
	4636	1973	4	24	21	30	9.9			"COLOMBIA"		160	"COLOMBIA; SAN CRISTOBAL, VENEZUELA"	4.956	-78.144	50	6.5		6.5	6.3					1	1						2					1	1						2				
	4637	1973	4	26	20	26	28.6			"USA"	"HI"	150	"HAWAII: HILO"	19.936	-155.098	48	6.5	6.5	6.3		6.2			8					11	1	5.75	3									11	1	5.75	3				
	4638	1973	6	17	3	55	2.9	2060		"JAPAN"		30	"JAPAN:  HOKKAIDO ISLAND"	43.2	145.8	48	7.7		7.7	6.5			7.7	8					27	1	5	2	2	1			27	1					5	2	2	1		
	4639	1973	6	24	2	43	25.5	2061		"RUSSIA"		50	"RUSSIA:  KURIL ISLANDS"	43.3	146.4	50	7.1		7.1	6.3				8					1	1		1									1	1		1				
	7801	1973	6	26	22	32	0.2	3506		"RUSSIA"		50	"RUSSIA:  KURIL ISLANDS"	43.2	146.6	50	6.6		6.6	5.8																												
	4640	1973	7	14	4	51	21			"CHINA"		40	"CHINA:  TIBET (XIZANG PROVINCE)"	35.18	86.48	33	7.5		7.5	6																												
	4641	1973	8	18	22	38	29			"ITALY"		130	"ITALY:  SICILY"	37.66	15.167		3.5						3.5	6							0.5	1																
	4642	1973	8	28	9	50	40			"MEXICO"		150	"MEXICO:  VERACRUZ, MEXICO CITY"	18.27	-96.6	84	6.2			6.2			7.2	7	600	3				4		3					600	3				4		3				
	4644	1973	10	5	5	47	51.1	2062		"CHILE"		160	"CHILE:  VALPARAISO, LA LIGUA, SANTIAGO"	-32.5	-71.5	14	6.7		6.7	5.8				7								2																
	4645	1973	10	6	15	7	37.3			"ANTARCTICA"		20	"ANTARCTICA"	-60.82	-21.55	33	7.5		7.5	6.2			7.5																									
	4647	1973	11	4	15	52	11.7			"GREECE"		130	"GREECE:  LEUKAS ISLAND, PREVEZA, VONITSA"	38.9	20.44	8	5.5		5.5	5.8			5.8	8								2																
	4648	1973	11	11	7	14	53.1			"IRAN"		140	"IRAN:  QESHLAGH,DEH BID"	30.589	53.058	11	5.8	5.8	5.5				5.5	7	1	1				3		3			500	3	1	1				3		3			500	3
	4649	1973	11	23	13	36	19.3			"AZORES (PORTUGAL)"		130	"AZORES:  PICO, FAIAL, TERCEIRA"	38.46	-28.31	5	5.1		5.1	5			5.3	8					1	1		3										1		3				
	4650	1973	11	29	10	57	42.7			"GREECE"		130	"GREECE:  CRETE, PALAEOCHORA, CHANIA"	35.18	23.8	26	5.6		5.6	5.7			6.1	8								2																
	4651	1973	12	28	13	41	45.8			"VANUATU"		170	"VANUATU ISLANDS:  ESPIRITU SANTO, LUGANILLE"	-14.46	166.6	26	7.5		7.5	6.4			7.8	7								2																
	4652	1973	12	29	0	19	31.1			"VANUATU"		170	"VANUATU ISLANDS:  LUGANVILLE, LAMAP"	-15.12	166.9	47	7.2		7.2				7.2	8								2																
	4653	1974	1	5	8	33	50.7			"PERU"		160	"PERU:  LIMA, YAUYOS"	-12.3	-76.35	98	6.3			6.3			6.6		10	1				3		3					10	1				3		3				
	6443	1974	1	31	23	30	5.3	2063		"SOLOMON ISLANDS"		170	"SOLOMON ISLANDS"	-7.5	155.9	34	7		7	6																												
	4654	1974	2	1	0	1	2.4			"TURKEY"		140	"TURKEY:  IZMIR"	38.6	27	29	5.2			5.2					2	1			20	1							2	1			20	1						
	6598	1974	2	1	3	12	33.1	2064		"SOLOMON ISLANDS"		170	"SOLOMON ISLANDS"	-7.4	155.6	40	7.1		7.1	6.2				6																				2				
	4655	1974	4	18	1	19	22.6			"COLOMBIA"		160	"COLOMBIA:  NE, CEPITA, SAN ANDREAS"	6.89	-72.93	24	5			5			5		4	1			10	1		2			120	3	4	1			10	1		2			120	3
	7924	1974	4	22	0	29	19.8			"CHINA"		30	"CHINA:  JIANGSU PROVINCE"	31.6	119.2	16	5.5		5.5	5.2												2												2				
	4656	1974	5	8	23	33	25.2	2065		"JAPAN"		30	"JAPAN:  NAKAGI"	34.5	138.7	2	6.5		6.5	6				9	30	1			102	3		2	134	3			27	1			102	3		2	134	3		
	4658	1974	5	10	19	25	15			"CHINA"		30	"CHINA:  YUNNAN AND SICHUAN PROVINCES, CHAO-T'UNG"	28.24	104.01	11	7.1		7.1	6.2					20000	4						3		3			20000	4						3		3		
	4659	1974	6	12	16	25	47.6			"VENEZUELA"		160	"VENEZUELA"	10.56	-63.38	34	6.1		6.1	5.7			6.1	7	5	1				1	2.5	2					5	1				1	2.5	2				
	4660	1974	6	20	17	8	27.3			"SLOVENIA"		130	"BALKANS NW:  SLOVENIA:  KOZJANSKO"	44.97	15.53	7	4.5			4.5			5.1	7								2																
	4661	1974	7	1	16	51	54			"ARGENTINA"		160	"ARGENTINA:  LOS TOLDOS"	-22.124	-64.638	18	5.9		5.9	5.5												1												1				
	4662	1974	7	4	19	30	42.1			"MONGOLIA"		40	"MONGOLIA"	45.14	94.03	33	6.7		6.7	6.1			6.7																									
	4663	1974	7	13	1	18	22.8			"COLOMBIA"		160	"COLOMBIA: BOGOTA, CALI, PEREIRA"	7.75	-77.69	12	7.3		7.3	6.4			7.3		11	1				1		1	50	1			11	1				1		1	50	1		
	4664	1974	8	3	18	16	34			"JAPAN"		30	"JAPAN:  HONSHU:  KAKIOTA,  MITO, TOKYO"	36	139.82	58	5.7			5.7			5.8	6	2	1			17	1		2					2	1			17	1		2				
	6444	1974	8	18	10	44	12.8	2066		"CHILE"		160	"CHILE:  LA UNION, VALDIVIA"	-38.5	-73.4	36	7.1		7.1	5.9				6								1												1				
	4665	1974	9	23	19	28	17.2			"GABON"		10	"GABON"	-0.28	12.92	33	6.2		6.2	5.9			6.4									2																
	6445	1974	9	27	5	47	29.4	2067		"RUSSIA"		50	"RUSSIA:  KURIL-JAPAN:  HOKKAIDO"	43.2	146.7	43	6.7		6.7	6				4																								
	4666	1974	10	3	14	21	29.1	2068		"PERU"		160	"PERU:  LIMA, CALLAO"	-12.27	-77.79	13	8.1	8.1	7.6	6.6				9	78	2			2414	4	10	3		3			78	2			2414	4	10	3		3		
	4669	1974	10	8	9	50	58.1			"ANTIGUA AND BARBUDA"		90	"ANTIGUA AND BARBUDA; ST KITTS"	17.3	-62	47	7.5		7.5	6.6			7.5	8					4	1		2									4	1		2				
	4670	1974	12	2	9	5	44.2			"IRAN"		140	"IRAN:  SARCHAHAN,SAADATABAD,GAHKOM,SIRUIYEH"	28	55.8	36	5.4			5.4												2																
	4671	1974	12	28	12	11	43.7	2071		"PAKISTAN"		60	"PAKISTAN:  BALAKOT, PATAN"	35.1	72.9	22	6.2		6.2	6				7	5300	4			17000	4	3.255	2		3		3	5300	4			17000	4	3.255	2		3		
	4675	1975	1	9	23	9	46.6			"RUSSIA"		40	"RUSSIA:  DAGESTAN"	42.89	46.99	31	5.2			5.2			5.2									2																
	4676	1975	1	15	9	42	24	2072		"INDONESIA"		170	"INDONESIA:  MALUKU:  BANDANAIRA"	-5	130		5.9		5.9					7								2	81	2	6	1								2	81	2	6	1
	4677	1975	1	19	8	2	2.5			"INDIA"		60	"INDIA:  KASHMIR:   KINNAUR DISTRICT"	32.46	78.43	33	6.8		6.8	6.2					47	1						2					47	1						2				
	4679	1975	1	23	14	19	14.9			"JAPAN"		30	"JAPAN:  AROSAN"	33	131.1	10	5.8		5.8	5.2				7								2																
	4680	1975	2	2	8	43	39.1			"USA"	"AK"	150	"ALASKA:  ALEUTIAN ISLANDS:  NEAR ISLANDS"	53.11	173.5	10	7.6		7.6	6.1				9								2																
	4681	1975	2	4	11	36	7.5			"CHINA"		30	"CHINA:  LIAONING PROVINCE:  YINGTAO, ANSHAN"	40.64	122.58	33	7.4		7.4	6.4				10	300	3						4		4			300	3						4		4		
	4683	1975	2	9	4	45	24.5			"INDONESIA"		60	"INDONESIA:  JAVA"	-6.7	106.7	27	5.6		5.6	5.2				8	1	1						2					1	1						2				
	4684	1975	3	7	7	4	42.6			"IRAN"		140	"IRAN:  SARKHUN,QALEH QAZI,QADHAD,NONG-E-BALA"	27.5	56.26	27	6.1		6.1				6.1	7	7	1			200	3		2		1			7	1			200	3		2		1		
	6447	1975	3	13	15	26	42.5	2074		"CHILE"		160	"CHILE:  COQUIMBO, LA SERENA"	-29.9	-71.3	4	6.9		6.9	6.2				8	2	1			25	1		1					2	1			25	1		1				
	4686	1975	3	27	5	15	6.2			"TURKEY"		140	"TURKEY:  W; CANAKKALE, ECEABAT, GELIBOLU, LAPSEKI"	40.42	26.14	5	6.7		6.7				6.7	6								2																
	4687	1975	3	28	2	31	5.7			"USA"	"ID"	150	"IDAHO:  POCATELLO VALLEY"	42.06	-112.55	5	6		6	6.1	6.2		6.2	8					1	1	1	2			520	3					1	1	1	2			520	3
	4688	1975	4	5	9	34	36.6			"VENEZUELA"		160	"VENEZUELA"	10.04	-69.75	33	6.1		6.1	5.6			6.3		3	1			20	1	1.2	2					3	1			20	1	1.2	2				
	4689	1975	4	20	17	35	50.4			"JAPAN"		30	"JAPAN:  OITA, AROSAN"	33.19	131.3	7	6.1		6.1	5.7			6.4	6					8	1		3																
	4690	1975	5	10	14	27	38.7			"CHILE"		160	"CHILE:  CENTRAL"	-38.18	-73.23	6	7.7		7.7	6.5			7.8									2																
	4691	1975	5	26	9	11	51.1	2567		"ATLANTIC OCEAN"		70	"ATLANTIC OCEAN:  MADERIA ISLANDS"	35.962	-17.576	33	7.8	7.8	7.9	6.7				6								1												1				
	6449	1975	6	10	13	47	14.5	2075		"RUSSIA"		50	"RUSSIA:  KURIL-JAPAN:  HOKKAIDO"	43.024	147.734	15	7		7	5.8																												
	4692	1975	7	8	12	4	42.4			"MYANMAR (BURMA)"		60	"MYANMAR (BURMA):  PAGAN"	21.49	94.7	157	6.5			6.5			6.8		1	1			1	1	0.5	1					1	1			1	1	0.5	1				
	4693	1975	7	11	7	18	46.6			"ALGERIA"		15	"ALGERIA:  DJEBEL BABOR"	36.32	5.241	30	4.3			4.3					1	1			18	1		2					1	1			18	1		2				
	4694	1975	7	20	14	37	39.9	2076		"PAPUA NEW GUINEA"		170	"PAPUA NEW GUINEA:  BISMARCK SEA: BOUGAINVILLE"	-6.59	155.054	49	7.9		7.9	6.6				8								3		2										3		2		
	4695	1975	7	20	19	54	27.7			"PAPUA NEW GUINEA"		170	"PAPUA NEW GUINEA:  SOLOMON ISLANDS: BUIN, BOKU"	-7.104	155.152	44	7.7		7.7	6.1				7																								
	4696	1975	8	1	20	20	12.9			"USA"	"CA"	150	"CALIFORNIA:  OROVILLE"	39.439	-121.528	15	5.6		5.6	5.8	5.7			8					10	1	3	2									10	1	3	2				
	4697	1975	9	6	9	20	10.9			"TURKEY"		140	"TURKEY:  LICE"	38.474	40.723	26	6.7		6.7	6.1				9	2311	4			3372	4	17	3					2311	4			3372	4						
	4701	1975	9	21	14	16	36.8			"IRAN"		140	"IRAN:  SARPIR,DORAHAN,DEH BAGH"	31.549	51.062	33	5.5	5.5	5	5.2				7	2	1						3					2	1						3				
	4702	1975	10	11	14	35	15			"TONGA"		170	"TONGA ISLANDS:  S OF TONGA"	-24.894	-175.119	9	7.8		7.8	7																												
	4703	1975	10	31	8	28	2.6	2079		"PHILIPPINES"		170	"PHILIPPINES"	12.54	125.993	50	7.6		7.6	6.4				6	1	1											1	1						1	30	1		
	7202	1975	11	1	1	17	33.9			"USA TERRITORY"	"GU"	170	"GUAM"	13.843	144.754	113	6.1			6.1				7								1																
	4704	1975	11	29	14	47	40.9	2080	3407	"USA"	"HI"	150	"HAWAII"	19.451	-155.033	2	7.7	7.7	7.2	6				9							4	2					2	1					4	2		3		
	10271	1975	12	16	21	1	39	5661		"FIJI"		170	"FIJI ISLANDS"	-18.672	178.464	33	4.9			4.9																												
	4705	1975	12	26	15	56	38.7	2081		"SAMOA"		170	"SAMOA ISLANDS"	-16.265	-172.467	33	7.8		7.8	6.4			7.8	5																								
	4706	1975	12	31	9	45	47.7			"GREECE"		130	"GREECE:  KATO-MAKRINOU"	38.628	21.798	19	5.5		5.5	5.4				9	1	1			10	1		3					1	1			10	1		3				
	4707	1976	1	13	13	29	19.5			"ICELAND"		120	"ICELAND:  KOPASKER"	66.16	-16.58	33	6.4		6.4				6.4									2																
	4708	1976	1	14	15	56	34.9			"KERMADEC ISLANDS (NEW ZEALAND)"		170	"KERMADEC ISLANDS"	-29.208	-177.886	69	7.8		7.8	6.3			7.8	8																								
	4709	1976	1	14	16	47	33.5	2083		"KERMADEC ISLANDS (NEW ZEALAND)"		170	"KERMADEC ISLANDS"	-28.427	-177.657	33	8		8	6.5			8.2									1																
	6450	1976	1	21	10	5	24.1	2084		"RUSSIA"		50	"RUSSIA:  KURIL ISLANDS"	44.915	149.123	41	7		7	6.3				5																								
	4711	1976	2	4	9	1	43.4	2085		"GUATEMALA"		90	"GUATEMALA:  CHIMALTENANGO, GUATEMALA CITY"	15.324	-89.101	5	7.5		7.5	6.2				9	23000	4			76000	4	2147	4	255000	4		4	23000	4			76000	4	2147	4	255000	4		4
	4714	1976	3	13	16	30	41.5			"GUATEMALA"		100	"GUATEMALA"	14.767	-91.061	5	5.1		5.1	5.4					4	1			50	1		2					4	1			50	1		2				
	4715	1976	3	19	13	3	38.4			"AFGHANISTAN"		40	"AFGHANISTAN:  HINDU-KUSH:  SHAMAGAN PROVINCE"	36.61	67.79	33	5.5		5.5	5.6			5.5	8	49	1			59	2		3	1137	4	559	3	49	1			59	2		3	1137	4	559	3
	4716	1976	3	25	11	55	39.4			"TURKEY"		140	"TURKEY"	41.13	43.01	18	4.8			4.8			4.8		2	1			6	1		2					2	1			6	1		2				
	4717	1976	4	8	2	40	27			"UZBEKISTAN"		40	"UZBEKISTAN:  GAZLI"	40.31	63.77	33	7		7	6.5			7.3	7								3																
	4718	1976	4	9	7	8	47			"ECUADOR"		160	"ECUADOR:  ESMERALDOS"	0.78	-79.8	9	6.7		6.7				6.7		10	1					4	2					10	1					4	2				
	4719	1976	4	29	22	18	9.1			"TURKEY"		140	"TURKEY"	40.89	42.85	44	5.5		5.5	5			5.5		4	1						2		3			4	1						2		3		
	4720	1976	5	6	20	0	11.6			"ITALY"		130	"ITALY:  NE, BALKANS NW:   SLOVENIA: NW"	46.356	13.275	9	6.5		6.5	6				10	978	3			1700	4	3600	4					978	3			1700	4	3600	4				
	4724	1976	5	17	2	58	40.6			"UZBEKISTAN"		40	"UZBEKISTAN:  GAZLI, BUKHARA"	40.38	63.47	10	7		7	6.3			7.3	10							85	4																
	4725	1976	5	29	12	23	18.7			"CHINA"		30	"CHINA:  YUNNAN PROVINCE:  LUNGLING-LUSHI"	24.57	98.953	8	7.3		7.3	6.1				9		2						3						2						3				
	4726	1976	5	29	14	0	18.5			"CHINA"		30	"CHINA:  YUNNAN PROVINCE:  LUNGLING-LUSHI"	24.531	98.71	10	7.4		7.4	6				9		2						3						2						3				
	4727	1976	6	7	14	26	39.1			"MEXICO"		150	"MEXICO:  MEXICO CITY"	17.4	-100.64	45	6.4		6.4	6.1			6.4									2																
	4729	1976	6	25	19	18	56.9			"INDONESIA"		170	"INDONESIA:  NEW GUINEA:  IRIAN JAYA"	-4.603	140.091	33	7.1		7.1	6.1					6000	4						3					6000	4						3				
	10280	1976	7	11	16	54	31.8	5669		"PANAMA"		100	"PANAMA: DARIEN"	7.4	-78.1	22	6.7		6.7	6.3					5	1			7	1		1					5	1			7	1		1				
	4731	1976	7	14	7	13	24			"INDONESIA"		60	"INDONESIA:  BALI"	-8.17	114.888	40	6.5		6.5	6.2					573	3			4755	4	195	4					573	3			4755	4	195	4				
	4732	1976	7	26	2	56	39.3			"MALAYSIA"		170	"MALAYSIA:  SABAH:  LAHAD,DATU,KANAK"	4.96	118.31	33	6.2		6.2	5.8			5.8	7								2																
	4735	1976	7	27	19	42	54.6			"CHINA"		30	"CHINA:  NE:  TANGSHAN"	39.57	117.98	23	7.5	7.5	7.9	6.3				11	242769	4			799000	4	5600	4					242769	4			799000	4	5600	4				
	4737	1976	7	28	10	45	35.2			"CHINA"		30	"CHINA:  NE:  TANGSHAN"	39.664	118.401	26	7.4		7.4	6.3				9		2						2		3				2						2		3		
	4739	1976	8	16	16	11	7.3	2086		"PHILIPPINES"		170	"PHILIPPINES:  MINDANAO:  S"	6.292	124.09	33	8	8	7.9	6.4				6	1200	4			3500	4	134	4					8000	4			10000	4	134	4				
	7362	1976	8	17	4	19	27.3			"PHILIPPINES"		170	"PHILIPPINES:  MINDANAO"	7.249	122.939	22	6.8		6.8	6.2						1						1						1						1				
	4741	1976	8	19	1	12	36.7			"TURKEY"		140	"TURKEY:  DENIZLI"	37.7	28.89	3	4.9		4.9	5			5.6	4	4	1			50	1		2			1800	4	4	1			50	1		2			1800	4
	4742	1976	9	11	16	31	12			"ITALY"		130	"ITALY:  NORTHEASTERN"	46.28	13.157	16	5.5		5.5	5.2				7	5	1				2		2					5	1				2		2				
	4743	1976	9	15	3	15	19.9			"ITALY"		130	"ITALY:  NORTHEASTERN"	46.302	13.197	10	6		6	5.7				9	11	1				2		2					11	1				2		2				
	4744	1976	9	15	9	21	19.1			"ITALY"		130	"ITALY-BALKANS NW"	46.32	13.13	17	5.9		5.9	5.4			6.5	9						2		2										2		2				
	4746	1976	10	29	2	51	7.6			"INDONESIA"		170	"INDONESIA:  NEW GUINEA:  IRIAN JAYA:  JAYAWIJAYA"	-4.517	139.918	33	7.1		7.1	6.1				8	133	3						1				1	133	3						1				1
	4748	1976	11	7	4	0	53.2			"IRAN"		140	"IRAN:  KHORASAN PROVINCE"	33.846	59.208	13	6	6	6.2	5.6			6.2	8	17	1			32	1		3					17	1			32	1		3				
	4752	1976	11	24	12	22	17.6			"TURKEY"		140	"TURKEY:  MURADIYE"	39.058	44.03	36	7	7	7.3	6.1			7.3	10	5000	4				3	60	4					5000	4				3	60	4				
	4753	1976	11	27	21	42	12.2			"AFGHANISTAN"		40	"AFGHANISTAN; TAJIKISTAN:  KHOROG"	36.51	71.04	190	6.1			6.1			7	5								2																
	4755	1976	11	30	0	40	57.8			"CHILE"		160	"CHILE:  POZO ALMONTE, OFICINA VICTORIA, ARICA"	-20.52	-68.92	82	7.3			7.3			7.3	8	1	1			13	1		2				3	1	1			13	1		2				3
	4756	1976	12	8	8	38	25.7			"SOUTH AFRICA"		10	"SOUTH AFRICA"	-27.953	26.653	33	5.2			5.2			5.2		4	1			36	1		2					4	1			36	1		2				
	4757	1976	12	27			0			"TURKEY"		140	"IRAN:  SADAL,DALAK DASHI,AB-E-GARM,SIAH CHESHMEH"	39	44										1	1						2					1	1						2				
	4758	1977	1	26	13	11	29.8			"INDONESIA"		60	"INDONESIA:  BALI: KAYUBIHI,BANJAR ANTUGAN JEHEM"	-8.22	115.19	33	5.2			5.2			5	6								1																
	4759	1977	1	31	14	26	14.8			"TAJIKISTAN"		40	"TAJIKISTAN"	40.04	70.85	20	5.9		5.9	6.1			5.9									2																
	4760	1977	3	4	19	21	55.6			"ROMANIA"		110	"ROMANIA:  BUCHAREST"	45.777	26.703	89	7.5	7.5		7.2					1641	4			10500	4	2000	4					1641	4			10500	4	2000	4				
	4763	1977	3	8	23	17	28			"INDONESIA"		60	"INDONESIA:  SUMATERA,SINURAT,TALU"	0.45	100.02	22	6		6	5.5			6	8								1																
	4764	1977	3	18	21	43	52.4			"PHILIPPINES"		170	"PHILIPPINES:  LUZON:  MANILA"	16.77	122.33	37	7.3	7.3	7	6.2				7	1	1			9	1	0.1	1	14	1	22	1	1	1			9	1	0.1	1	14	1	22	1
	4765	1977	3	21	21	18	53.6			"IRAN"		140	"IRAN:  BANDAR ABBAS"	27.584	56.378	29	6.7	6.7	6.9	6.2			7	8	167	3			556	3		3	1500	4			167	3			556	3		3	1500	4		
	4767	1977	3	25	2	39	58.2			"TURKEY"		140	"TURKEY"	38.56	40.02	21	4.9		4.9	5.2			5.2		30	1						3					30	1						3				
	4769	1977	4	2	7	15	22.7	2088		"SAMOA"		170	"SAMOA ISLANDS:  APIA"	-16.696	-172.095	33	7.6		7.6	6.8				6								1												1				
	4772	1977	4	6	13	36	36.9			"IRAN"		140	"IRAN:  NAGHAN,ARDAL,JAGHDAN,DASTGERD,KORDAN,SARMUR"	31.845	50.711	41	6	6	5.9	5.5			5.9	8	366	3			200	3		3	2100	4			366	3			200	3		3	2100	4		
	6798	1977	4	20	23	13	10.4	2089		"SOLOMON ISLANDS"		170	"SOLOMON ISLANDS"	-9.828	160.323	33	6.8		6.8	6.4				6	34	1						3					34	1						3				
	6797	1977	4	20	23	42	50.5	2568		"SOLOMON ISLANDS"		170	"SOLOMON ISLANDS"	-9.89	160.348	19	7.6		7.6	6.3				7								1												1				
	4773	1977	4	20	23	49	13.1			"SOLOMON ISLANDS"		170	"SOLOMON ISLANDS"	-9.844	160.822	33	7.5		7.5	6.8										1		1										1		1				
	4774	1977	4	21	4	24	9.6	2090		"SOLOMON ISLANDS"		170	"SOLOMON ISLANDS"	-9.965	160.731	33	8.1		8.1	6.6				7	18	1			1	1		3					18	1			1	1		3				
	4775	1977	5	26	1	35	13.8			"IRAN"		140	"IRAN:  AZARBAIJAN"	38.934	44.38	37	5.4		5.4	5.2			5.4		3	1			9	1		3					3	1			9	1		3				
	4776	1977	5	28						"TURKEY"		140	"IRAN:  SIAH CHESHMEH,MUKHUR,ZOLUL,DALIK DASHI"	39	44										6	1						3					6	1						3				
	4777	1977	6	22	12	8	33.4	2091		"TONGA"		170	"TONGA TRENCH"	-22.878	-175.9	65	7.2		7.2	7.2			7.2	4	1	1			5	1	1.2	2					1	1			5	1	1.2	2				
	4778	1977	7	16	13	13	29.6			"SLOVENIA"		130	"BALKANS NW:  SLOVENIA:  TRSTENIK,BELA,TENETISE"	46.29	14.29	6	4.6			4.6			4.2	6								2																
	4779	1977	8	19	6	8	55	2092		"INDONESIA"		60	"INDONESIA:  SUNDA ISLANDS"	-11.164	118.378	25	8.3	8.3	8	7												1					189	3			75	2	1.2	2				
	6452	1977	8	28	20	10	5	2094		"PAPUA NEW GUINEA"		170	"PAPUA NEW GUINEA:  ADMIRALTY ISLANDS"	-1.081	146.23	33	5.5		5.5	5.2				4																								
	4780	1977	8	31	0	42	5.4			"COLOMBIA"		160	"COLOMBIA:  APARTADO, MEDELLIN"	7.34	-76.3	33	6.5		6.5	5.7			6.4		3	1						2					3	1						2				
