Id,Country,Location Name,Houses Destroyed or Damaged
5051.0,USA,"WYOMING:  DOUGLAS, MEDICINE BOW",
5095.0,USA,ALASKA:  ALEUTIAN ISLANDS:  ADAK,
6468.0,USA,ALASKA:  ANDREANOF ISLANDS,
5100.0,USA,CALIFORNIA:  PALM SPRINGS,
5102.0,USA,"CALIFORNIA:  SAN DIEGO, NEWPORT BEACH",
5105.0,USA,CALIFORNIA-NEVADA:  CHALFANT VALLEY,
5143.0,USA,CALIFORNIA:  WHITTIER,
5146.0,USA,"CALIFORNIA:  WHITTIER, PASADENA",
6472.0,USA,ALASKA:  GULF OF ALASKA,
5148.0,USA,CALIFORNIA:  SUPERSTITION HILLS,
5152.0,USA,ALASKA:  YAKUTAT,
5159.0,USA,ALASKA:  GULF OF ALASKA:  ANCHORAGE,
6475.0,USA,ALASKA,
5223.0,USA,"CALIFORNIA:  S,  CLAREMONT,  COVINA",
5295.0,USA,"CALIFORNIA:  ARCADIA, GLENDALE, LOS ANGELES",
5304.0,USA,"CALIFORNIA:  HONEYDEW, WHITETHORN, PETROLIA",
5320.0,USA,"CALIFORNIA:  JOSHUA TREE, ANGELUS OAKS",
5321.0,USA,"CALIFORNIA: HUMBOLDT COUNTY: FERNDALE, PETROLIA",
5328.0,USA,"CALIFORNIA: LANDERS, YUCCA  VALLEY",
5330.0,USA,"CALIFORNIA: BIG BEAR LAKE, BIG BEAR CITY",
5331.0,USA,NEVADA-CALIFORNIA BORDER:  NEVADA TEST SITE,
5351.0,USA,WASHINGTON-OREGON BORDER,
5363.0,USA,OREGON:  KLAMATH FALLS,
5371.0,USA,"PENNSYLVANIA: READING, FELT TO CANADA",
5376.0,USA,WYOMING:  AFTON,
6488.0,USA,CALIFORNIA:  NORTH:  HONEYDEW,
5395.0,USA,"CALIFORNIA:  EUREKA, SAMOA, ARCATA, BLUE LAKE",
5421.0,USA,ALASKA:  FAIRBANKS NORTH STAR COUNTY,
5440.0,USA,ALASKA:  ANDREANOF ISLANDS,
6498.0,USA,ALASKA:  ANDREANOF ISLANDS,
5538.0,USA,"CALIFORNIA:  LUDLOW, LANDERS, TWENTYNINE PALMS",
5576.0,USA,CALIFORNIA:  NAPA,
5595.0,USA,"WASHINGTON:  OLYMPIA, SEATTLE, TACOMA",
5608.0,USA,CALIFORNIA:  LOS ANGELES,
5631.0,USA,"NEW YORK:  CLINTON, ESSEX, AU SABLE FORKS",
5657.0,USA,"ALASKA:  CANTWELL, DENALI NATL PARK",
5663.0,USA,"ALASKA:  SLANA, MENTASTA LAKE, FAIRBANKS",
5680.0,USA,CALIFORNIA:  BIG BEAR CITY,
5703.0,USA,"ALABAMA:  FORT PAYNE,GAYLESVILLE,VALLEY HEAD",
5698.0,USA,KENTUCKY:  BARDWELL,
5735.0,USA,ALASKA:  ALEUTIAN ISLANDS:  RAT ISLANDS,
5803.0,USA,"CALIFORNIA:  CENTRAL: PARKFIELD, SAN MIGUEL",
6738.0,USA,CALIFORNIA:  OFF COAST NORTHERN,
6764.0,USA,"MONTANA:  DILLON, SILVER STAR, TWIN BRIDGES",
7368.0,USA,HAWAIIAN ISLANDS,
7522.0,USA,MONTANA:  SHERIDAN,
7596.0,USA,CALIFORNIA:  MONTCLAIR,
7532.0,USA,ALASKA:  ALEUTIAN ISLANDS,
7601.0,USA,UTAH:  HUNTINGTON,
7614.0,USA,UTAH,
7698.0,USA,CALIFORNIA:  SAN JOSE,
7871.0,USA,NEVADA:  WELLS,720.0
7823.0,USA,ILLINOIS:  WEST SALEM,30.0
8128.0,USA,NEVADA:  FALLON,30.0
8166.0,USA,CALIFORNIA:  LOS ANGELES,30.0
8712.0,USA,CALIFORNIA:  OFF COAST NORTHERN,
9764.0,USA,CALIFORNIA:  OCOTILLO,30.0
9826.0,USA,OKLAHOMA:  LUTHER,30.0
9832.0,USA,COLORADO:  PAONIA,
9824.0,USA,ALASKA: ALEUTIAN ISLANDS: FOX ISLANDS,
9873.0,USA,COLORADO:  SEGUNDO,
9861.0,USA,"VIRGINIA:  LOUISA COUNTY, MARYLAND, WASHINGTON D.C.",600.0
9839.0,USA,ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS,
9889.0,USA,"OKLAHOMA:  SPARKS, PRAGUE",
9953.0,USA,ALASKA:  SOUTHEASTERN,
10309.0,USA,OKLAHOMA:  GUTHRIE,
10082.0,USA,"CALIFORNIA:  LA HABRA, BREA, FULLERTON",20.0
10100.0,USA,ALASKA:  ALEUTIAN ISLANDS,
10314.0,USA,OKLAHOMA:  HARRAH,
10107.0,USA,ALASKA:  SOUTHEASTERN,
10157.0,USA,ALASKA,
10204.0,USA,OKLAHOMA:  CUSHING,50.0
10300.0,USA,ALASKA:  KODIAK ISLAND,
10422.0,USA,CALIFORNIA:  RIDGECREST;  NEVADA,30.0
10485.0,USA,UTAH,470.3333333333333
10509.0,USA,ALASKA,
10520.0,USA,ALASKA,
10559.0,USA,ALASKA PENINSULA,
10701.0,USA,ALASKA PENINSULA,
6232.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,12.0
6234.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  RABAUL HARBOR,
2610.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,
2713.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,
2787.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,
2808.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN,
7464.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  MATUPI HARBOR,
6254.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  MATUPIT ISLAND,
2976.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  SOLOMON ISLANDS,
6261.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,
3058.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  N COAST,
3089.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,
3114.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  N COAST,
3140.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  SOLOMON ISLANDS,12.0
6286.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:   BISMARCK ARCHIPELAGO,
6287.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:   BISMARCK ARCHIPELAGO,
6088.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,
7458.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,
9232.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,
9900.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN:  RABAUL,
3559.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  N-CENTRAL,
6110.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,
3779.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW IRELAND,
3816.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN,
3834.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW IRELAND,
3853.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN,
6360.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,
3967.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,
7529.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,
4020.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  SOLOMON ISLANDS,
6372.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,
6389.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  W. SOLOMON SEA,
4331.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN,
4415.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,
4427.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW IRELAND,
4469.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  N COAST, WEWAK, DAGUA",
6597.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,
4574.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW IRELAND: BOUGAINVILLE,
4576.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA  RABAUL,
6437.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,
4695.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  SOLOMON ISLANDS: BUIN, BOKU",
6452.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  ADMIRALTY ISLANDS,
4837.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  E, MT HAGEN",
4965.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW IRELAND,
5009.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  ULAWUN, RABAUL",
5068.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  NEW BRITAIN:  BIALLA, PIONA",
7877.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,
6471.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  SOLOMON SEA,
5147.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  NEW BRITAIN:  KANDRIAN, KIMBTE",
5162.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  NEW BRITAIN:  KANDRIAN, ARAWE",
5190.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN:  RABAUL,
8958.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN,
5366.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  EASTERN:  UPPER MARKHAM VALLEY,
5417.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  RABAUL, KOKOPO, NEW BRITAIN",
5582.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  NEW IRELAND, NEW BRITAIN",
5583.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN,
6775.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW IRELAND,
10091.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  SOLOMON SEA,
10133.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,
10139.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,12.0
10220.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN NEW IRELAND,
10313.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  S HIGHLANDS,
10312.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  S HIGHLANDS,
10510.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  MOROBE, ORO",12.0
5342.0,COLOMBIA,"COLOMBIA:  MURINDO, APARTADO, MEDELLIN",100.0
2577.0,COLOMBIA,COLOMBIA,
2658.0,COLOMBIA,COLOMBIA,
2666.0,COLOMBIA,PANAMA-COLOMBIA,
2753.0,COLOMBIA,COLOMBIA,
7265.0,COLOMBIA,COLOMBIA: BUENAVENTURA,
2772.0,COLOMBIA,COLOMBIA,
2773.0,COLOMBIA,COLOMBIA,
3186.0,COLOMBIA,"COLOMBIA:  CAQUETA, PUTUMAYO",
3239.0,COLOMBIA,COLOMBIA:  IPIALES,
3556.0,COLOMBIA,COLOMBIA:  FUNES,
3704.0,COLOMBIA,COLOMBIA,
4079.0,COLOMBIA,COLOMBIA-ECUADOR,
4163.0,COLOMBIA,COLOMBIA-ECUADOR,
6917.0,COLOMBIA,COLOMBIA: NORTHEASTERN COLOMBIA,
4270.0,COLOMBIA,"COLOMBIA:  MISTRATO, MANIZALES",217.75
4391.0,COLOMBIA,"COLOMBIA:  HUILA, NEIVA, RIVERA,SAN ANTONIO",2033.5
4407.0,COLOMBIA,COLOMBIA,217.75
4636.0,COLOMBIA,"COLOMBIA; SAN CRISTOBAL, VENEZUELA",
4655.0,COLOMBIA,"COLOMBIA:  NE, CEPITA, SAN ANDREAS",120.0
4780.0,COLOMBIA,"COLOMBIA:  APARTADO, MEDELLIN",
4858.0,COLOMBIA,COLOMBIA:  MANIZALES-ARMENIA,
4931.0,COLOMBIA,VENEZUELA-N COLOMBIA,
4968.0,COLOMBIA,"COLOMBIA:  SW, POPAYAN",
5311.0,COLOMBIA,"COLOMBIA:  CHACO, BUENAVENTURA, CALI",28.0
7879.0,COLOMBIA,"COLOMBIA:  META, QUETAME",
10308.0,COLOMBIA,COLOMBIA:  SIPI,121.0
10403.0,COLOMBIA,COLOMBIA:  HUILA,378.0
10479.0,COLOMBIA,"COLOMBIA:  CAUCA, HUILA",
2586.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
2591.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
2622.0,RUSSIA,RUSSIA:  SEA OF OKHOTSK,
2678.0,RUSSIA,RUSSIA:  OFF KAMCHATKA,
2679.0,RUSSIA,RUSSIA:  OFF KAMCHATKA,
2682.0,RUSSIA,RUSSIA:  OFF KAMCHATKA,
2735.0,RUSSIA,RUSSIA:  KOMANDORSKY ISLAND,
6506.0,RUSSIA,RUSSIA:  BLACK SEA,
2810.0,RUSSIA,RUSSIA:  SEA OF OKHOTSK,
2840.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
2928.0,RUSSIA,RUSSIA:  NEAR KAMCHATKA,
2969.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
2985.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
3029.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
3034.0,RUSSIA,RUSSIA:  OFF KAMCHATKA,
3066.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
3076.0,RUSSIA,RUSSIA:  KAMCHATKA,
3106.0,RUSSIA,RUSSIA:  E COAST OF,
3125.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
3201.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
3215.0,RUSSIA,RUSSIA:  KAMCHATKA PENINSULA,
6288.0,RUSSIA,RUSSIA:  SAKHALIN ISLAND,
3248.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
6303.0,RUSSIA,RUSSIA:  KAMCHATKA,
3381.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
3558.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
3574.0,RUSSIA,RUSSIA:  KOMANDORSKY ISLAND,
3585.0,RUSSIA,RUSSIA:  NEAR KAMCHATKA,
3592.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
6109.0,RUSSIA,RUSSIA:  KAMCHATKA,
3768.0,RUSSIA,RUSSIA:  KAMCHATKA,
6358.0,RUSSIA,RUSSIA:  KAMCHATKA,
3935.0,RUSSIA,RUSSIA:  SEA OF OKHOTSK,
4007.0,RUSSIA,RUSSIA:  KAMCHATKA PENINSULA,
7977.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
4105.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
4134.0,RUSSIA,RUSSIA:  CHITA,
6380.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
4179.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
6382.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
6385.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
4196.0,RUSSIA,RUSSIA:  NEAR KAMCHATKA,
10613.0,RUSSIA,RUSSIA: LAKE BAYKAL (BAIKAL),
6386.0,RUSSIA,RUSSIA:  KAMCHATKA,
6391.0,RUSSIA,RUSSIA:  KAMCHATKA,
6395.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
6401.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
6407.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
4304.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
4305.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
6594.0,RUSSIA,RUSSIA:  KAMCHATKA,
6413.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
4371.0,RUSSIA,RUSSIA:  BLACK SEA,
6596.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
6422.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
4494.0,RUSSIA,"RUSSIA:  SHIKOTAN ISLAND, KURILSKIYE",
4509.0,RUSSIA,RUSSIA:  OFF KAMCHATKA,
6555.0,RUSSIA,RUSSIA:  BLACK SEA,
4582.0,RUSSIA,"RUSSIA:  SAKHALIN, MONERON ISLAND",
6435.0,RUSSIA,RUSSIA:  KHOLMSK,
6436.0,RUSSIA,RUSSIA:  TATAR STRAIT,
6548.0,RUSSIA,RUSSIA:  TATAR STRAIT,
7402.0,RUSSIA,"RUSSIA:  SAKHALIN, MONERON ISLAND",
4587.0,RUSSIA,"RUSSIA:  OFF KAMCHATKA, SHEMYA",
4588.0,RUSSIA,"RUSSIA:  OFF KAMCHATKA, SHEMYA, ATTU",
4629.0,RUSSIA,"RUSSIA:  KURIL ISLANDS, HIROO, URAKAWA",
4639.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
7801.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
6445.0,RUSSIA,RUSSIA:  KURIL-JAPAN:  HOKKAIDO,
4675.0,RUSSIA,RUSSIA:  DAGESTAN,
6449.0,RUSSIA,RUSSIA:  KURIL-JAPAN:  HOKKAIDO,
6450.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
6599.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
6799.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
4796.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
4797.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
4798.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
4820.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
6459.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
6549.0,RUSSIA,RUSSIA:  NEAR EAST COAST OF KAMCHATKA,
6466.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
6330.0,RUSSIA,RUSSIA:  KAMCHATKA,
5208.0,RUSSIA,"RUSSIA:  GROZNYY, BUYNAKSK",
6479.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
6482.0,RUSSIA,"RUSSIA:  KAMCHATKA, KURIL ISLANDS",
5354.0,RUSSIA,RUSSIA:  KAMCHATKA,
6487.0,RUSSIA,RUSSIA:  KAMCHATKA,
5392.0,RUSSIA,RUSSIA:  KURIL ISLANDS; JAPAN:  HOKKAIDO,
6605.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
5412.0,RUSSIA,"RUSSIA:  SAKHALIN IS:  NEFTEGORSK, OKHA, MOSKALVO",
5427.0,RUSSIA,"RUSSIA:  KURIL ISLANDS:  ITURUP, MATUA, KUNASHIR",
5480.0,RUSSIA,"RUSSIA:  KAMCHATKA:  UST-KAMCHATSK, PETROPAVLOVSK",
5514.0,RUSSIA,"RUSSIA:  MAKHACHKALA, DAGESTAN",
5574.0,RUSSIA,"RUSSIA:  SAKHALIN ISLAND, UGLEGORSK, MAKAROV",1390.0
5726.0,RUSSIA,RUSSIA:  KOSH-AGACH,
5728.0,RUSSIA,"RUSSIA:  KOSH-AGACH, BARNAUL, GORNO-ALTAYSK",33.0
5784.0,RUSSIA,"RUSSIA:  SAKHALIN, YUZHNO, SAKHALINSK",46.0
7406.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
7415.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
8955.0,RUSSIA,RUSSIA:  SEA OF OKHOTSK,
8175.0,RUSSIA,RUSSIA: LAKE BAYKAL (BAIKAL),
8162.0,RUSSIA,RUSSIA:  CAUCASUS:  CHECHNYA,1027.0
8250.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
9856.0,RUSSIA,RUSSIA:  KYZYL,500.0
9929.0,RUSSIA,RUSSIA:  SAKHALIN ISLAND,
9999.0,RUSSIA,RUSSIA:  CHELYABINSK (METEOR EXPLOSION),4000.0
9977.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
9998.0,RUSSIA,RUSSIA:  SEVERO KURILSKIYE,
10007.0,RUSSIA,RUSSIA:  KEMEROVO,500.0
10259.0,RUSSIA,RUSSIA: BERING ISLAND,
10487.0,RUSSIA,RUSSIA:  KURIL ISLANDS,
10636.0,RUSSIA,RUSSIA:  KEMEROVO,
2587.0,ECUADOR,ECUADOR:  ESMERALDAS,
2695.0,ECUADOR,ECUADOR,
6627.0,ECUADOR,COLOMBIA-ECUADOR,
2784.0,ECUADOR,ECUADOR,
3008.0,ECUADOR,ECUADOR:  MONTE PULLERINA,3825.0
3214.0,ECUADOR,ECUADOR,
3244.0,ECUADOR,ECUADOR,
10632.0,ECUADOR,ECUADOR:  MURCO,
6099.0,ECUADOR,ECUADOR,
3624.0,ECUADOR,"ECUADOR:  ALANGASI,SANGOLQUI,TINGO-PICHINCHA",
8238.0,ECUADOR,ECUADOR:  GUAYAQUIL,3825.0
3949.0,ECUADOR,ECUADOR,
4089.0,ECUADOR,ECUADOR,
4229.0,ECUADOR,ECUADOR,
4510.0,ECUADOR,"ECUADOR:  SASQUISILI, PUJILI, LATACUNGA",
4718.0,ECUADOR,ECUADOR:  ESMERALDOS,
4891.0,ECUADOR,"ECUADOR:  W, GUAYAQUIL",
5130.0,ECUADOR,"ECUADOR:  NAPO PROVINCE, QUITO, TULCAN",
5202.0,ECUADOR,"ECUADOR:  ESMERALDAS, GUAYAQUIL",
5258.0,ECUADOR,"ECUADOR:  PAMASQUI,  QUITO",1300.0
5502.0,ECUADOR,"ECUADOR:  BAHIA DE CARAQUEZ, CANOA",3825.0
6824.0,ECUADOR,ECUADOR:  BAEZA,
7554.0,ECUADOR,ECUADOR:  ZARUMA,
7702.0,ECUADOR,PERU-ECUADOR:  GUAYAQUIL,
8573.0,ECUADOR,ECUADOR:  TENA,
9770.0,ECUADOR,"ECUADOR:  MANTA, GUAYAQUIL, LOJA",
9888.0,ECUADOR,ECUADOR:  POMASQUI,79.5
10113.0,ECUADOR,ECUADOR:  QUITO,89.0
10304.0,ECUADOR,ECUADOR:  PASTAZA,38.0
10638.0,ECUADOR,ECUADOR: GUAYAS,7.0
6267.0,CHINA,CHINA:  FUJIAN PROVINCE: OFF COAST,
3091.0,CHINA,CHINA:  JILIN PROVINCE,
8101.0,CHINA,CHINA:  YUNNAN PROVINCE,
3165.0,CHINA,"CHINA:  GANSU PROVINCE, SHANXI PROVINCE",
8000.0,CHINA,CHINA:  JIANGSU PROVINCE,
3422.0,CHINA,CHINA:  SICHUAN PROVINCE,
3584.0,CHINA,CHINA:  XINJIANG WEIWUER ZIZHIQU PROVINCE:  S,
3589.0,CHINA,CHINA:  QINGHAI PROVINCE,
3851.0,CHINA,CHINA:  QINGHAI PROVINCE,
8024.0,CHINA,CHINA:  SICHUAN PROVINCE,
8025.0,CHINA,CHINA:  YUNNAN PROVINCE,
8063.0,CHINA,CHINA:  YUNNAN PROVINCE,
8070.0,CHINA,CHINA:  HEILONGJIANG PROVINCE,
8071.0,CHINA,CHINA:   YUNNAN PROVINCE,
8076.0,CHINA,CHINA:   YUNNAN PROVINCE,
8085.0,CHINA,CHINA:  YUNNAN PROVINCE,
8087.0,CHINA,CHINA:  JILIN PROVINCE,
4640.0,CHINA,CHINA:  TIBET (XIZANG PROVINCE),
7924.0,CHINA,CHINA:  JIANGSU PROVINCE,
4725.0,CHINA,CHINA:  YUNNAN PROVINCE:  LUNGLING-LUSHI,
4726.0,CHINA,CHINA:  YUNNAN PROVINCE:  LUNGLING-LUSHI,
4735.0,CHINA,CHINA:  NE:  TANGSHAN,
4942.0,CHINA,CHINA:  GANSU PROVINCE,
4944.0,CHINA,CHINA:  SICHUAN PROVINCE:  GARZE,
4962.0,CHINA,CHINA:  XINJIANG WEIWUER ZIZHIQU PROVINCE: WUQUA S,
4974.0,CHINA,CHINA:  XINJIANG WEIWUER ZIZHIQU PROVINCE:  WUQUA,
5064.0,CHINA,CHINA:  YUNNAN PROVINCE,
5122.0,CHINA,CHINA:  S XINJIANG PROVINCE:  BAICHENG,
5178.0,CHINA,CHINA:  YUNNAN PROVINCE,
5179.0,CHINA,"CHINA:  E, QINZHOU-FANGCHENG, NANNING",
5192.0,CHINA,CHINA:  SICHUAN PROVINCE:  BATANG,
6483.0,CHINA,CHINA:  S. CHINA SEA,
5350.0,CHINA,CHINA:  TIBET (XIZANG PROVINCE): NGAMRING,
5439.0,CHINA,"CHINA:  NEI MONGOL:  BAOTOU, BEIJING, HOHHOT",
5456.0,CHINA,CHINA:  S. XINJIANG,
5476.0,CHINA,CHINA:  TIBET (XIZANG PROVINCE),
5575.0,CHINA,CHINA:  YUNNAN PROVINCE:  WUDING,
5598.0,CHINA,CHINA:  YUNNAN:  NINGLANG; SICHUAN:  YANYUAN,
5685.0,CHINA,CHINA:  N. XINJIANG:  URUMQI,
5683.0,CHINA,CHINA:  S. XINJIANG:  BACHU,
5717.0,CHINA,"CHINA:  TIBET (XIZANG PROVINCE): BOMI,MEDOG,NYINGCHI",
5778.0,CHINA,CHINA:  QINGHAI PROVINCE:  DELINGHA,
5842.0,CHINA,CHINA:  YUNNAN PROVINCE:  SIMAO,
6763.0,CHINA,CHINA:  DAQING,
7321.0,CHINA,CHINA:  YANJIN,
7367.0,CHINA,CHINA:  SICHUAN PROVINCE,
7411.0,CHINA,CHINA:  HUBEI,
7525.0,CHINA,CHINA:  YUNNAN PROVINCE:  NING'ER,
8168.0,CHINA,CHINA:  SICHUAN PROVINCE,
8172.0,CHINA,CHINA:  YUNNAN PROVINCE,
8174.0,CHINA,CHINA:  TIBET (XIZANG PROVINCE),700.0
8254.0,CHINA,CHINA:  SICHUAN PROVINCE,
8389.0,CHINA,CHINA:  YUNNAN PROVINCE:  YAOAN COUNTY,
8512.0,CHINA,CHINA:  QINGHAI PROVINCE,
8995.0,CHINA,CHINA:  GUIZHOU PROVINCE,
9052.0,CHINA,CHINA:  YUNNAN PROVINCE,22.875
9771.0,CHINA,"CHINA:  SICHUAN PROVINCE: NINGANG, ZIAOJIA",1001.0
9830.0,CHINA,CHINA:  YUNNAN PROVINCE:  PINGYUAN,700.0
9857.0,CHINA,CHINA:  XINJIANG PROVINCE:  DABANCHENG,50.0
9859.0,CHINA,CHINA:  YUNNAN PROVINCE:  BAOSHAN,
9862.0,CHINA,CHINA: YUNNAN PROVINCE: BAOSHAN,22823.0
9872.0,CHINA,"CHINA:  XINJIANG PROVINCE:  SOUTHERN, KASHI",
9891.0,CHINA,"CHINA:  XINJIANG PROVINCE:  SOUTHERN, KASHI",300.0
10573.0,CHINA,CHINA: XINJIANG,492.1578947368421
9924.0,CHINA,CHINA:  XINJIANG PROVINCE,30000.0
9950.0,CHINA,CHINA:  JIANGSU PROVINCE,
9944.0,CHINA,CHINA:  XINJIANG PROVINCE:  RUOQIANG,70.33333333333333
10296.0,CHINA,CHINA:  TIBET (XIZANG PROVINCE): QAMDO,22.875
10306.0,CHINA,CHINA:  JILIN PROVINCE:  SONGYUAN,5300.0
10678.0,CHINA,CHINA:  HUBEI PROVINCE,
10677.0,CHINA,CHINA:   YUNNAN PROVINCE,9688.0
10112.0,CHINA,CHINA:  YUNNAN PROVINCE:  YONGSHAN,337.0
10320.0,CHINA,CHINA:  SICHUAN PROVINCE:  LESHAN,2000.0
10127.0,CHINA,CHINA:  YUNNAN PROVINCE,276.0
10125.0,CHINA,CHINA:  XINJIANG PROVINCE:  SHAWAN,1728.0
10610.0,CHINA,CHINA: YUNNAN PROVINCE: SHIMEN,
10366.0,CHINA,CHINA:  GUANGXI PROVINCE,200.0
